planet_name,period,duration,depth,planet_radius,stellar_temp,stellar_radius,is_planet
Kepler-1916 b,31.2543238,5.662,438.0,2.29,6246.0,1.092,1
Kepler-132 e,110.2867031,4.427,145.3,1.41,5931.0,1.101,1
Kepler-880 c,11.8061737,4.472,88.1,2.87,6900.0,2.599,1
Kepler-1488 c,6.15828666,6.329,57.7,1.2,5710.0,1.524,1
Kepler-1489 b,82.292865,7.048,371.1,1.82,5626.0,0.957,1
Kepler-1490 b,92.436978,6.432,955.2,2.89,5595.0,0.741,1
Kepler-968 d,7.68433346,1.4346,1175.0,2.58,4402.0,0.572,1
Kepler-1491 b,16.5860329,7.043,231.3,2.09,5626.0,1.389,1
Kepler-1492 b,16.7525077,3.174,338.3,3.65,4807.0,1.802,1
Kepler-1924 b,15.3317719,5.467,179.2,1.91,5726.0,1.285,1
Kepler-1510 b,84.704139,10.393,655.7,4.17,6085.0,1.634,1
Kepler-1471 c,11.6044881,3.409,267.6,1.88,5533.0,1.166,1
Kepler-1493 b,15.0219784,5.068,96.9,1.77,5831.0,1.382,1
Kepler-1494 b,91.078624,10.304,738.6,3.26,5915.0,1.008,1
Kepler-1495 b,85.272459,13.31,767.8,3.85,5922.0,1.057,1
Kepler-968 c,5.70940795,1.622,586.7,1.51,4402.0,0.572,1
Kepler-1471 b,3.63898953,2.252,209.6,1.68,5533.0,1.166,1
Kepler-1472 b,38.1303324,6.53,180.4,1.54,6370.0,1.106,1
Kepler-1473 b,14.42735088,4.857,117.0,1.53,5929.0,1.04,1
Kepler-1917 b,12.90235874,2.446,354.4,1.49,5530.0,0.788,1
Kepler-1474 b,36.4337867,4.388,406.8,2.2,5566.0,1.099,1
Kepler-315 c,265.47847,10.28,1040.7,4.2,5792.0,1.005,1
Kepler-1925 b,46.7162336,7.259,345.5,2.03,5856.0,1.092,1
Kepler-1475 b,82.175197,8.664,546.4,2.24,6247.0,0.954,1
Kepler-1476 b,10.35857039,2.577,273.7,1.68,5893.0,1.02,1
Kepler-1920 b,30.2541186,2.134,576.3,2.8,6277.0,1.161,1
Kepler-1921 b,20.034708,6.49,124.4,2.24,6120.0,2.0,1
Kepler-1921 c,3.15722086,3.762,49.7,1.41,6120.0,2.0,1
Kepler-1511 b,23.2385587,8.432,161.2,2.18,6602.0,1.685,1
Kepler-1512 b,20.35971899,2.1521,345.7,0.8,3419.0,0.344,1
Kepler-969 c,1.682934607,1.8846,142.7,1.06,5201.0,0.834,1
Kepler-1477 b,11.55532445,3.499,250.0,1.7,5149.0,0.803,1
Kepler-1478 b,26.0841212,6.141,259.7,1.35,6083.0,0.835,1
Kepler-1496 b,64.6589166,7.71,235.4,2.12,5821.0,1.395,1
Kepler-1497 b,8.74192361,4.235,295.7,1.94,5596.0,1.145,1
Kepler-953 c,9.10969334,5.3181,126.4,1.32,5611.0,1.073,1
Kepler-1927 b,73.7502765,13.309,233.1,3.78,6056.0,2.481,1
Kepler-1696 b,65.9407869,7.776,580.4,2.33,5982.0,0.96,1
Kepler-1479 b,14.53260546,2.4212,328.9,1.69,6003.0,0.932,1
Kepler-937 c,153.348739,12.205,388.0,2.14,6127.0,1.08,1
Kepler-1498 b,48.0506878,7.999,274.5,2.36,5332.0,1.453,1
Kepler-1526 b,3.90863457,1.7704,867.2,1.86,4518.0,0.653,1
Kepler-359 d,77.086191,4.77,942.8,29.77,6228.0,1.049,1
Kepler-342 e,1.644221032,2.9122,47.8,1.18,6297.0,1.369,1
Kepler-348 c,17.2653659,5.02,67.9,1.16,6388.0,1.402,1
Kepler-154 b,33.0405509,3.3613,577.4,2.36,5688.0,0.971,1
Kepler-1527 b,160.130899,13.775,1183.0,6.67,6092.0,1.759,1
Kepler-1073 c,4.02582434,2.8059,265.3,1.79,5509.0,1.116,1
Kepler-342 c,26.2347447,3.536,196.5,2.76,6297.0,1.369,1
Kepler-1513 b,160.88451966,10.8771,7590.4,9.09,5650.0,1.044,1
Kepler-1657 b,141.2415405,6.7645,12990.0,11.49,5705.0,1.017,1
Kepler-1514 b,217.83184293,21.306,9148.7,11.17,6259.0,1.167,1
Kepler-1521 b,47.1484324,3.1347,1113.8,2.58,4975.0,0.734,1
Kepler-1073 d,2.50475282,2.376,181.1,1.48,5509.0,1.116,1
Kepler-1929 b,59.3627946,13.972,233.6,2.23,5786.0,1.471,1
Kepler-1528 b,1.79110997,2.0917,167.5,1.29,6040.0,0.999,1
Kepler-1514 c,10.51421162,3.877,85.4,1.25,6259.0,1.167,1
Kepler-1515 b,214.3120439,16.2938,4523.4,9.17,6471.0,1.357,1
Kepler-1516 b,7.2593226,6.1394,247.5,1.57,5914.0,0.987,1
Kepler-1529 b,5.33905606,1.6415,755.5,1.9,5057.0,0.704,1
Kepler-343 c,23.2218115,2.744,210.4,2.42,5808.0,1.374,1
Kepler-351 d,142.545,8.75,905.4,2.52,5642.0,0.846,1
Kepler-1519 b,240.7990472,16.666,5022.9,10.31,5758.0,1.385,1
Kepler-1530 d,9.2075634,3.365,1243.1,5.5,5678.0,1.303,1
Kepler-1530 b,2.5903958,2.088,330.9,2.55,5678.0,1.303,1
Kepler-1530 c,5.3235335,2.714,342.4,2.69,5678.0,1.303,1
Kepler-1522 b,1.847892736,1.8904,323.3,1.51,5763.0,0.842,1
Kepler-1031 b,1.226223959,2.1689,56.1,1.0,5855.0,1.34,1
Kepler-352 d,6.8873113,2.214,85.3,0.72,5208.0,0.772,1
Kepler-154 e,3.93276627,2.9403,234.9,1.5,5688.0,0.971,1
Kepler-1090 b,198.680859,8.282,645.4,2.79,5330.0,1.013,1
Kepler-1531 b,1.138548215,2.1482,66.2,1.45,6520.0,1.713,1
Kepler-1093 c,89.7224125,10.963,263.7,2.21,6429.0,1.262,1
Kepler-1038 c,7.12766417,2.491,229.2,1.21,5159.0,0.821,1
Kepler-1698 b,1.210693626,1.434,159.1,0.99,5014.0,0.756,1
Kepler-2001 b,1.090011003,1.5,174.8,1.04,5081.0,0.77,1
Kepler-332 d,34.2115022,4.947,273.8,1.15,4955.0,0.721,1
Kepler-460 b,440.7843755,21.693,2579.0,7.23,6340.0,1.393,1
Kepler-1523 b,0.938750221,1.3568,280.7,1.46,5497.0,0.886,1
Kepler-335 c,67.844689,11.757,211.2,2.65,5878.0,1.812,1
Kepler-347 c,27.3214242,4.836,279.6,3.61,5592.0,1.451,1
Kepler-1520 b,0.65355361,1.63,4595.9,22.95,4550.0,0.66,1
Kepler-1065 c,2.3702932,1.666,224.8,1.29,5668.0,0.868,1
Kepler-1085 b,219.3215562,12.4124,3628.7,6.11,6063.0,1.012,1
Kepler-1928 b,19.57783279,1.9857,432.6,1.96,5620.0,0.884,1
Kepler-1524 b,70.9672087,6.9623,784.7,2.84,5818.0,0.986,1
Kepler-1016 c,105.6552651,9.39,1366.9,4.22,5741.0,1.136,1
Kepler-1047 c,3.18899015,2.722,66.2,0.98,5700.0,1.176,1
Kepler-1067 b,0.762132307,1.22,63.7,0.75,5594.0,0.934,1
Kepler-1517 b,5.546083089,2.717,2211.0,22.27,7358.0,4.037,1
Kepler-1086 c,161.515617,6.548,2215.3,2.88,4243.0,0.641,1
Kepler-340 b,14.8444836,6.091,177.9,2.49,6642.0,1.846,1
Kepler-1525 b,2.41660149,1.9699,83.6,0.92,5705.0,1.026,1
Kepler-86 b,282.5253558,10.7965,9746.4,8.98,5725.0,0.913,1
Kepler-953 b,88.40678718,12.3079,1724.4,4.55,5611.0,1.073,1
Kepler-1535 b,138.944022,10.611,530.2,2.57,6014.0,1.115,1
Kepler-1763 b,1.480283464,2.486,60.5,0.97,5897.0,1.259,1
Kepler-963 b,9.97682072,3.4873,966.8,2.85,5500.0,0.928,1
Kepler-1536 b,364.751562,13.057,1481.5,2.89,4386.0,0.63,1
Kepler-976 b,105.9566815,6.9988,2286.4,3.79,5327.0,0.8,1
Kepler-1126 c,199.66876,8.996,251.9,1.45,5678.0,0.921,1
Kepler-930 b,71.4523167,6.276,216.9,2.19,6148.0,1.488,1
Kepler-1037 b,1.06378861,1.072,251.5,1.61,5265.0,1.002,1
Kepler-1867 b,9.88736642,4.23,68.0,0.68,5693.0,0.816,1
Kepler-1326 b,42.3520039,7.773,512.6,6.3,6864.0,2.632,1
Kepler-1331 b,0.789160884,0.9268,215.1,0.91,4258.0,0.622,1
Kepler-1537 b,1.44445234,0.9753,200.7,2.03,5305.0,1.449,1
Kepler-957 b,5.90741476,1.016,5569.0,5.1,4963.0,0.69,1
Kepler-1350 b,4.49686066,1.7306,1932.5,1.93,3698.0,0.444,1
Kepler-1353 b,24.7543849,3.39,593.3,2.1,4852.0,0.804,1
Kepler-365 c,17.7838298,3.997,247.1,1.6,6014.0,1.021,1
Kepler-1994 b,4.61225043,2.695,29.1,0.51,5495.0,0.961,1
Kepler-1289 b,7.99022379,3.273,165.9,1.97,5689.0,1.542,1
Kepler-1129 c,76.5369531,5.574,652.2,3.73,5596.0,1.466,1
Kepler-1883 b,103.4269873,5.03,950.1,3.16,6208.0,1.024,1
Kepler-1932 b,0.524175803,0.7648,236.8,1.27,5278.0,0.815,1
Kepler-1933 b,4.94330596,2.9334,126.2,1.41,5661.0,1.008,1
Kepler-439 b,178.139072,9.654,678.8,2.25,5431.0,0.879,1
Kepler-1137 b,23.9210408,5.174,158.3,3.01,7121.0,1.972,1
Kepler-1806 b,9.03326435,2.857,610.7,1.96,5311.0,0.788,1
Kepler-1699 b,3.490785878,1.4513,336.8,1.32,5496.0,0.725,1
Kepler-1532 b,1.093665854,1.4399,218.4,1.29,5845.0,0.874,1
Kepler-1801 c,116.583183,5.8,819.0,2.91,5738.0,0.981,1
Kepler-1538 b,175.13892,10.767,634.5,3.06,5497.0,1.241,1
Kepler-1930 b,13.0267964,0.785,356.6,2.08,5083.0,0.844,1
Kepler-1700 b,234.240739,12.925,464.1,3.41,5814.0,1.248,1
Kepler-1931 b,38.5763483,19.861,282.1,2.05,6167.0,1.221,1
Kepler-1539 b,133.303247,7.342,1017.5,2.67,5064.0,0.864,1
Kepler-1540 b,125.4132302,2.3241,1345.0,3.14,4641.0,0.747,1
Kepler-508 b,25.30893566,5.7704,153.7,1.77,5949.0,1.292,1
Kepler-1533 b,308.544422,18.503,586.8,3.28,6325.0,1.349,1
Kepler-1676 b,29.92208104,2.7716,345.3,3.09,6127.0,1.637,1
Kepler-361 b,8.48651582,5.267,110.8,1.34,6178.0,1.267,1
Kepler-1025 b,37.3228722,7.2146,307.5,35.34,4907.0,19.53,1
Kepler-2001 c,14.092583189,4.1536,530.4,1.82,5081.0,0.77,1
Kepler-1789 b,80.2321467,4.656,888.7,3.24,5436.0,0.888,1
Kepler-362 b,10.32736351,1.889,126.9,1.25,5757.0,1.017,1
Kepler-76 b,1.544928892,1.43586,5817.3,13.43,6309.0,1.412,1
Kepler-296 e,34.1420506,2.945,788.0,1.06,3526.0,0.383,1
Kepler-1649 b,8.68910764,1.1627,1679.0,0.49,2703.0,0.118,1
Kepler-90 c,8.71980135,3.7454,160.4,1.53,5970.0,1.2,1
Kepler-90 b,7.00821787,3.812,116.4,1.29,5970.0,1.2,1
Kepler-1996 b,32.376183,4.4639,745.4,2.26,4580.0,0.675,1
Kepler-1662 c,284.063137,8.297,1628.1,6.36,5791.0,1.336,1
Kepler-1409 b,0.764863517,1.16,150.2,1.04,5231.0,0.86,1
Kepler-1899 b,4.09578199,1.704,405.5,1.64,4791.0,0.742,1
Kepler-90 e,91.9401253,9.195,482.9,2.62,5970.0,1.2,1
Kepler-1904 b,4.5770016,0.949,710.0,1.33,3805.0,0.497,1
Kepler-1425 b,14.4540329,7.183,79.7,0.72,5559.0,0.79,1
Kepler-1659 b,13.6164547,5.175,376.1,22.29,5823.0,0.972,1
Kepler-1350 c,1.766789509,1.3345,1009.8,1.4,3698.0,0.444,1
Kepler-529 d,35.8656484,8.035,250.9,2.44,6078.0,1.189,1
Kepler-607 b,0.638162933,1.2313,109.7,0.91,5244.0,0.888,1
Kepler-1697 b,33.4969115,4.833,163.5,2.97,4928.0,1.688,1
Kepler-1926 b,42.8774169,1.991,1068.8,2.67,5256.0,0.832,1
Kepler-460 c,220.142913,19.528,1796.4,5.94,6340.0,1.393,1
Kepler-1624 b,3.290304098,1.7215,13553.0,4.91,3386.0,0.427,1
Kepler-1626 b,4.13960513,3.31,106.7,1.24,6535.0,1.181,1
Kepler-1625 b,287.377314,18.821,4376.9,11.67,5548.0,1.793,1
Kepler-1627 b,7.20281185,2.8305,1832.6,3.06,5388.0,0.717,1
Kepler-62 f,267.282521,7.788,471.9,1.43,4926.0,0.662,1
Kepler-354 c,16.9348104,3.408,346.3,1.31,4650.0,0.706,1
Kepler-389 c,14.5123622,4.163,355.8,2.08,5094.0,0.87,1
Kepler-1454 b,47.0320478,5.892,367.8,1.98,5370.0,1.055,1
Kepler-1628 b,76.377855,4.809,11004.0,6.28,3869.0,0.584,1
Kepler-1633 b,62.134919,8.711,147.5,6.71,5889.0,4.912,1
Kepler-1630 b,509.997402,8.481,1267.0,2.62,5037.0,0.756,1
Kepler-1634 b,374.878133,10.556,914.6,4.27,5636.0,1.354,1
Kepler-1636 b,425.483539,17.856,996.6,3.2,5977.0,1.022,1
Kepler-1637 b,6.10968225,5.735,60.3,0.79,6024.0,1.009,1
Kepler-1631 b,4.09513876,2.462,181.7,1.75,5858.0,0.963,1
Kepler-1632 b,224.150923,12.455,348.6,2.41,6072.0,1.286,1
Kepler-1635 b,469.61309,13.709,1234.7,3.24,5474.0,0.763,1
Kepler-1638 b,259.34304,16.04,349.7,6.04,5490.0,3.204,1
Kepler-1639 b,9.8788502,2.951,454.7,2.64,6477.0,1.148,1
Kepler-311 d,232.040326,12.235,290.8,2.05,5903.0,1.156,1
Kepler-1491 c,61.569765,9.75,298.3,2.44,5626.0,1.389,1
Kepler-1703 c,31.8245304,4.17,79.0,0.8,6338.0,0.847,1
Kepler-1643 b,5.34264143,2.453,691.3,1.72,5101.0,0.67,1
Kepler-1534 b,5.71668787,1.97,431.7,1.92,5638.0,0.883,1
Kepler-176 e,51.1658019,4.637,259.2,1.51,4963.0,0.826,1
Kepler-1542 d,5.99273265,2.6502,69.8,0.91,5574.0,1.065,1
Kepler-1542 e,5.10110666,2.657,65.1,0.85,5574.0,1.065,1
Kepler-1981 b,453.54212,17.026,861.0,9.23,5874.0,3.006,1
Kepler-1600 b,386.370512,11.007,1336.4,2.96,5119.0,0.834,1
Kepler-1518 b,5.1117547,3.281,267.8,2.81,6432.0,1.345,1
Kepler-1518 c,9.6310258,5.255,297.2,2.9,6432.0,1.345,1
Kepler-1640 b,7.5844241,3.918,1005.0,5.83,6264.0,1.651,1
Kepler-1644 b,21.0907909,4.751,417.6,1.88,5723.0,0.818,1
Kepler-1645 b,16.17803,5.18,449.0,2.25,5929.0,1.069,1
Kepler-1185 b,104.3519624,3.695,243.8,1.39,5650.0,0.87,1
Kepler-1052 c,180.921729,8.99,742.4,2.3,5818.0,0.848,1
Kepler-1641 b,19.672324,4.812,649.9,4.07,6486.0,1.485,1
Kepler-1641 c,32.657035,5.953,620.4,3.73,6486.0,1.485,1
Kepler-1642 b,12.2064304,2.407,1337.2,5.41,5254.0,1.514,1
Kepler-1642 c,6.6513189,2.135,1058.4,4.81,5254.0,1.514,1
Kepler-1143 c,210.631486,8.419,1657.8,3.23,4895.0,0.759,1
Kepler-1834 c,0.766691517,1.2638,244.0,1.22,4821.0,0.788,1
Kepler-401 d,184.262741,11.94,292.2,2.57,6115.0,1.291,1
Kepler-1388 d,20.9569985,3.493,1917.9,2.38,3891.0,0.564,1
Kepler-1388 e,37.6333868,4.49,1661.7,2.25,3891.0,0.564,1
Kepler-1482 b,12.25384348,2.373,147.7,1.0,5413.0,0.82,1
Kepler-1972 c,11.3220104,5.86,17.1,0.91,6003.0,2.193,1
Kepler-90 f,124.922516,11.942,498.7,3.37,5970.0,1.2,1
Kepler-347 d,85.517344,9.331,270.2,3.04,5592.0,1.451,1
Kepler-457 d,10.692115,4.657,408.4,2.71,6474.0,1.242,1
Kepler-1999 b,8.7396758,3.866,1431.0,3.29,4406.0,0.628,1
Kepler-1646 b,4.48559215,0.8161,2265.0,0.95,3236.0,0.193,1
Kepler-445 d,8.15275885,1.746,16536.0,2.44,3327.0,0.189,1
Kepler-452 b,384.847556,9.969,189.9,1.09,5579.0,0.798,1
Kepler-1629 b,3.87594316,2.314,58.6,0.68,5713.0,0.893,1
Kepler-1975 b,24.2783801,4.564,714.4,2.03,4450.0,0.707,1
EPIC 201111557.01,2.30183,1.9008,2.268,1.12,4616.52,0.762602,1
EPIC 201126503.01,1.1947488,1.93,0.448,4.19,3919.0,0.57,1
EPIC 201127519.01,6.17887,2.5008,1.303,8.84,4719.28,0.849432,1
EPIC 201164625.01,2.71189,3.1008,0.02,4.34,6402.0,3.16745,1
EPIC 201180665.01,17.77297,2.8992,3.662,26.44,5847.0,1.25428,1
EPIC 201182911.01,0.99656225,2.26,35.5,32.8,3727.0,0.5,1
EPIC 201197348.01,14.912381,3.03,0.252,3.55,4224.0,0.65,1
EPIC 201231940.01,0.57303573,0.32,0.51,3.35,3570.0,0.43,1
EPIC 201238110.01,7.9069606,1.73,0.28,3.02,3772.0,0.52,1
EPIC 201238163.01,1.0829614,1.22,0.0655,1.56,3875.0,0.56,1
EPIC 201239401.01,0.90552205,1.32,0.0791,1.52,3710.0,0.5,1
EPIC 201247497.01,2.7541129,1.24,0.671,4.87,3834.0,0.55,1
EPIC 201257461.01,50.285869,12.62,0.184,3.47,4859.0,0.74,0
EPIC 201264302.01,0.21219899,0.52,0.0662,1.05,3468.0,0.37,1
EPIC 201270176.01,1.5778643,3.02,0.891,7.55,4811.0,0.73,1
EPIC 201274010.01,13.0113,2.2008,0.065,2.43,5347.0,0.880221,1
EPIC 201324549.01,2.5194039,1.113,0.1935,7.65729,6380.0,1.76,0
EPIC 201324549.01,2.5194078,1.24,0.181,7.99,7119.0,1.72,0
EPIC 201352100.01,13.38382,2.2008,0.12,2.7,5113.71,0.65973,1
EPIC 201392505.01,27.47083,5.5008,0.15,3.36,4947.03,0.749863,1
EPIC 201407812.01,2.8268121,6.8,14.1,40.1,5736.0,0.98,1
EPIC 201441872.01,4.4416421,2.74,0.0143,1.17,5547.0,0.9,1
EPIC 201488365.01,3.3643115,7.4,35.2,85.6,6240.0,1.32,1
EPIC 201497682.01,13.837814,2.84,0.0663,1.96,4535.0,0.7,1
EPIC 201497682.02,7.7991586,2.94,0.0423,1.57,4535.0,0.7,1
EPIC 201512465.01,2.3330982,1.4,0.993,5.48,3726.0,0.5,1
EPIC 201516974.01,36.762337,18.73,0.177,3.44,4932.0,0.75,1
EPIC 201528215.01,6.3991398,2.1,0.0449,1.85,5210.0,0.8,1
EPIC 201546136.01,1.9668579,2.4,0.0322,1.51,5063.0,0.77,1
EPIC 201556134.01,12.726743,3.88,0.0579,1.91,4767.0,0.73,1
EPIC 201563164.01,0.18746328,1.07,1.32,217.0,46696.0,17.27,1
EPIC 201565013.01,8.6382631,1.89,2.43,8.53,3720.0,0.5,1
EPIC 201569483.01,5.7968861,2.57,9.43,24.2,4721.0,0.72,0
EPIC 201577112.01,22.197992,2.54,1.52,5.34,3508.0,0.4,1
EPIC 201588420.01,3.2908998,0.96,0.0406,1.57,4671.0,0.72,1
EPIC 201595106 b,0.87703,1.0008,0.025,1.2,5711.17,0.990833,1
EPIC 201596733.01,2.8964139,1.63,0.289,2.45,3547.0,0.42,1
EPIC 201606542.01,0.44433632,0.72,0.0134,1.01,5208.0,0.8,1
EPIC 201617985.01,7.28131,1.31,0.116,1.9,3748.0,0.51,1
EPIC 201649426.01,27.770388,3.14,10.6,25.1,4598.0,0.71,0
EPIC 201650711.01,0.25967056,0.5,0.0132,0.742,3982.0,0.59,1
EPIC 201683540.01,1.9611469,1.33,0.727,5.93,4166.0,0.64,1
EPIC 201683540.01,1.96133691104,1.632367,0.92350385,15.86577929,4427.0,1.06738,1
EPIC 201717159.01,0.60408352,0.97,0.0963,2.26,4331.0,0.67,1
EPIC 201717274.01,3.5269024,1.57,0.167,2.98,4332.0,0.67,1
EPIC 201779067.01,27.242912,6.56,3.7,18.8,5547.0,0.9,0
EPIC 201785059.01,1.3951513,1.15,0.0616,0.879,3390.0,0.32,1
EPIC 201828749.01,33.515399,4.81,0.0822,2.03,4222.0,0.65,1
EPIC 201841433.01,12.339133,2.84,0.107,2.59,4751.0,0.73,1
EPIC 201920032.01,28.270642,4.3,0.0813,2.79,5545.0,0.9,1
EPIC 201923289.01,0.78214992,1.31,0.0226,1.29,5144.0,0.79,1
EPIC 201927336.01,6.4498648,1.63,0.0814,2.63,5395.0,0.85,1
EPIC 202059377.01,1.5771832,3.96,2.49,33.4,8210.0,1.94,0
EPIC 202064253.01,21.140574,4.63,5.01,31.5,6205.0,1.29,1
EPIC 202066192.01,3.2923818,1.76,0.924,19.6,7824.0,1.87,1
EPIC 202066537.01,6.9055211,3.65,2.65,33.6,6722.0,1.89,1
EPIC 202071289.01,3.0459383,2.21,3.82,19.0,5529.0,0.89,1
EPIC 202071401.01,3.238542,1.27,0.0499,1.67,4446.0,0.69,1
EPIC 202071635.01,6.2719092,5.32,9.29,60.0,7254.0,1.81,1
EPIC 202072596.01,3.979287,4.82,3.5,37.5,7430.0,1.84,1
EPIC 202072965.01,2.1417519,6.93,24.8,86.2,6492.0,1.59,1
EPIC 202086291.01,2.4343734,7.44,38.7,61.4,5568.0,0.9,1
EPIC 202086968.01,1.8490876,3.12,2.74,17.3,5693.0,0.96,1
EPIC 202088212.01,2.620724,2.46,0.889,11.7,6013.0,1.14,1
EPIC 202089657.01,1.3144014,1.69,0.0426,2.78,6137.0,1.23,1
EPIC 202090152.01,4.8045244,2.33,0.0678,3.62,6187.0,1.28,1
EPIC 202091388.01,6.4804111,2.94,0.121,3.39,5537.0,0.89,1
EPIC 202092480.01,2.8445331,5.69,26.5,65.3,6045.0,1.16,1
EPIC 202093020.01,4.1376047,1.75,0.911,7.33,4581.0,0.7,1
EPIC 202126847.01,4.1687922,6.61,1.69,16.1,6005.0,1.14,1
EPIC 202126884.01,5.31937553733,6.6913995,0.6537084,19.66846395,6350.0,2.36934,1
EPIC 202126887.01,12.866539,3.02,3.01,22.3,6066.0,1.18,0
EPIC 202126888.01,1.8461222,2.99,0.965,19.5,7536.0,1.82,0
EPIC 202565282.01,11.975818,6.84,7.83,8.43,3320.0,0.28,1
EPIC 202634963.01,28.707623,3.61,3.57,21.2,5838.0,1.03,1
EPIC 202675839.01,15.465691,3.08,0.249,4.13,4989.0,0.76,1
EPIC 202710713.01,3.3262396,5.81,0.101,1.16,3404.0,0.33,1
EPIC 202821899.01,4.4743465,2.0,0.12,3.06,5248.0,0.81,1
EPIC 202843107.01,2.1989041,6.83,32.4,46.6,4938.0,0.75,1
EPIC 202893157.01,4.1657292,2.47,0.227,1.86,3442.0,0.36,1
EPIC 203070421.01,1.7359447,2.82,0.043,1.89,5354.0,0.84,1
EPIC 203099398.01,1.8389349,1.43,0.0177,0.837,3930.0,0.58,1
EPIC 203294831.01,1.8590179,3.36,4.44,30.5,6244.0,1.33,1
EPIC 203518244.01,0.8411257,2.92,0.015,0.884,4289.0,0.66,1
EPIC 203710387.01,1.4044283,2.45,7.26,3.66,2721.0,0.12,0
EPIC 203753577.01,3.4007758,2.29,0.331,5.57,5520.0,0.89,1
EPIC 203823381.01,8.2766395,2.44,0.371,0.724,2586.0,0.11,0
EPIC 203867512.01,28.465633,7.63,3.09,18.4,5700.0,0.96,1
EPIC 203942067.01,1.6398934,4.06,14.6,33.0,5175.0,0.79,1
EPIC 204057095.01,23.210585,2.05,0.419,5.7,5244.0,0.81,1
EPIC 204312847.01,24.193613,7.54,10.6,30.7,5457.0,0.87,1
EPIC 204576757.01,23.277669,4.75,19.8,32.8,4379.0,0.68,1
EPIC 204649811.01,2.6454165,2.72,1.2,9.47,5179.0,0.79,1
EPIC 204884005.01,46.40651,4.55,0.176,3.35,4812.0,0.73,1
EPIC 204888276.01,16.563155,4.41,0.101,1.66,3669.0,0.48,1
EPIC 204914585.01,18.357773,5.13,0.0452,1.74,4937.0,0.75,1
EPIC 205029914.01,4.9818921,3.84,0.0555,2.66,5849.0,1.04,1
EPIC 205040048.01,3.3055191,1.14,0.111,1.27,3430.0,0.35,1
EPIC 205064326.01,8.0241306,4.31,0.488,4.42,3939.0,0.58,0
EPIC 205145448.01,16.63237,2.36,4.33,10.7,3648.0,0.47,1
EPIC 205148699.01,4.3772986,4.64,3.84,16.6,5102.0,0.78,0
EPIC 205152172.01,0.98036126,1.14,0.0523,1.44,3932.0,0.58,1
EPIC 205242733.01,2.4165066,2.4,0.056,0.988,3483.0,0.38,1
EPIC 205252523.01,4.4984354,1.68,0.185,3.12,4309.0,0.66,1
EPIC 205463986.01,2.3240489,4.04,15.4,33.4,5107.0,0.78,1
EPIC 205489894.01,14.658196,1.59,0.106,1.6,3610.0,0.45,1
EPIC 205944181.01,2.4756313,0.79,0.0798,2.48,5239.0,0.81,1
EPIC 205947161.01,17.7256773,1.629,0.286,15.4613,6010.0,1.63,1
EPIC 205947161.01,17.725837,1.62,0.299,6.63,5971.0,1.11,1
EPIC 205947214.01,54.169832,4.23,13.6,22.0,3836.0,0.55,1
EPIC 205957328.01,14.353347,3.25,0.0648,2.19,5162.0,0.79,1
EPIC 205976958.01,2.3181466,1.89,0.157,2.9,4343.0,0.67,1
EPIC 205990339.01,19.441899,2.33,11.8,4.15,2601.0,0.11,0
EPIC 205996447.01,0.80032756,2.0,10.4,21.3,4028.0,0.61,1
EPIC 205999468.01,12.263354,1.46,0.0681,2.16,4980.0,0.76,1
EPIC 206024342 c,0.9116567,1.69,0.0174,1.35,5648.0,0.94,1
EPIC 206024342 d,14.641541,4.67,0.0825,2.94,5648.0,0.94,1
EPIC 206028176.01,9.3813402,4.88,0.0358,2.86,6305.0,1.39,1
EPIC 206029450.01,4.2304959,2.08,0.123,2.56,4335.0,0.67,1
EPIC 206032309.01,4.1107634,1.31,0.263,1.01,2989.0,0.18,1
EPIC 206042996 c,0.35490972,1.07,0.0553,1.45,3893.0,0.57,1
EPIC 206049452.01,14.454495,2.21,0.0843,2.21,4521.0,0.7,1
EPIC 206056433.01,28.564994,3.92,0.0914,2.25,4418.0,0.68,1
EPIC 206061524.01,5.87672094142,2.4735452,1.01673987,8.02139241,4111.0,0.807445,1
EPIC 206061524.01,5.8796123,2.53,0.922,6.5,4089.0,0.62,1
EPIC 206114294.01,3.2920598,1.14,0.642,4.54,3764.0,0.52,1
EPIC 206114630.01,7.4448754,1.03,0.061,2.11,5132.0,0.78,1
EPIC 206135075.01,54.976021,5.9,6.46,39.1,6333.0,1.41,1
EPIC 206135267.01,2.5730187,2.67,5.2,17.2,4488.0,0.69,1
EPIC 206151047.01,0.35840528,0.63,0.0286,1.92,5862.0,1.04,1
EPIC 206169375.01,0.36747226,0.69,0.0556,3.32,6205.0,1.29,1
EPIC 206192335.01,3.5990666,1.78,0.0365,1.62,5107.0,0.78,1
EPIC 206215704.01,0.62309386,0.57,0.126,2.52,4231.0,0.65,1
EPIC 206298289.01,0.4348359,0.73,0.0849,1.59,3714.0,0.5,1
EPIC 206312951.01,1.5339666,1.04,0.0685,1.47,3757.0,0.52,1
EPIC 206317286 c,17.501662,4.15,0.111,2.63,4749.0,0.73,1
EPIC 206417197.01,0.44214967,1.06,0.0257,1.32,4977.0,0.76,1
EPIC 206439513.01,18.406118,12.04,0.0673,5.2,6684.0,1.84,1
EPIC 206532093.01,2.2021868,6.27,29.2,56.5,5695.0,0.96,1
EPIC 206535016.01,20.398147,2.07,0.101,2.93,5399.0,0.85,1
EPIC 206543223.01,17.812866,3.16,5.01,22.5,5613.0,0.92,1
